,id,answer,score_me,score_other,score_avg,gpt_similarity_score
494,3.3,"tells the compiler to make a copy of function's code in place to avoid a function call.  it typically ignores it, except for the smallest functions.",5.0,5.0,5.0,0.9965920564464584
495,3.3,The compiler can ignore the inline qualifier and typically does so for all but the smallest functions.,2.0,2.0,2.0,0.9930394174517534
496,3.3,"Multiple copies of the function code are inserted into the program, making it bigger.",4.0,5.0,4.5,0.9928875336246926
497,3.3,compiler ignores inline qualifier,2.0,3.0,2.5,0.9866410824073728
498,3.3,"It generates a copy of the function, if it is needed again.",2.0,5.0,3.5,0.9951219980252516
499,3.3,"The complier includes copies of inline functions instead of making function calls, but usually only with very small functions.",5.0,5.0,5.0,0.9869970443212479
500,3.3,Compiler generate a copy of the function's code in place (when appropriate) to avoid a function call,5.0,5.0,5.0,0.9960301941915561
501,3.3,"instead of calling the function every time it is invoked, the compiler will replace the function call with a copy of the function body",5.0,5.0,5.0,0.9924086774219218
502,3.3,Expands the function into the program,4.0,4.0,4.0,0.9930249915203702
503,3.3,it generates a copy of the functions code in place to avoid a function call,5.0,5.0,5.0,0.9970124149584468
504,3.3,the function call will be replaced by the code that was defined in the inline function,5.0,5.0,5.0,0.9916675102186693
505,3.3,"When the compiler inline-expands a function call, the function's code gets inserted into the caller's code stream (conceptually similar to what happens with a #define macro). This can, depending on a zillion other things, improve performance, because the optimizer can procedurally integrate the called code â€” optimize the called code into the caller. ",4.0,5.0,4.5,0.9806123459082476
506,3.4,Overall the program has better performance (means it is faster) because it does not have to copy large amounts of data.,5.0,5.0,5.0,0.9811828450669562
507,3.4,because you can't change the original and passing by reference limits memory needed for the program.,5.0,4.0,4.5,0.9899327013086818
508,3.4,Passing by reference can eliminate the pass-by-value overhead of copying large amounts of data.,5.0,5.0,5.0,0.992724087781178
509,3.4,"It is often more efficient to pass references, rather than large objects, to functions. This allows the compiler to pass the address of the object while maintaining the syntax that would have been used to access the object.",5.0,5.0,5.0,0.9863024931641495
510,3.4,"Pass by reference is good for performance reasons, because it can eliminate the pass by value overhead of copying large amounts of data.",5.0,5.0,5.0,0.9858223998349255
511,3.4,You do not alter the original value of the variable that was passed.,3.0,3.0,3.0,0.9895474102365595
512,3.4,Don't have to make copies of stuff.,4.0,5.0,4.5,0.9966062786129097
513,3.4,you do not use unessesary memory space to copy variables between functions,5.0,5.0,5.0,0.9875539233321361
514,3.4,It elimitates the need to copy large amonts of data,5.0,5.0,5.0,0.9887692556040815
515,3.4,The function can change the data stored in a variable passed by reference directly.,3.0,4.0,3.5,0.99502750299718
516,3.4,Gives called function the ability to access and modify the callerâ€™s argument data.,3.0,4.0,3.5,0.9950165557094944
517,3.4,Gives called function the ability to access and modify the callerâ€™s argument data directly.,3.0,4.0,3.5,0.9948722411374474
518,3.4,It is more efficient and it changes the variable not online inside the function but outside so that the new value can be used elsewhere.,3.0,3.0,3.0,0.9907972366054779
519,3.4,you don't make another copy and waste memory,5.0,5.0,5.0,0.9876123177896078
520,3.4,"Passing by reference eliminates the copying of large amounts of data, typical with pass by value.",5.0,5.0,5.0,0.9934780355669593
521,3.4,"If a function's arguments are large in size, computing time and memory space is not wasted copying down the argument and passing it to the function.  Also pass by reference gives the function called the permission to read edit the argument directly.",5.0,5.0,5.0,0.9893867818855043
522,3.4,"Gives access to the caller data directly, also it allows for modifying the data.",3.0,4.0,3.5,0.9892711713242637
523,3.4,"less overhead overall, and you modify the variable directly.",4.0,3.0,3.5,0.9912327777776117
524,3.4,The original variable being referenced can be modified directly by the called function.  ,3.0,3.0,3.0,0.9973556198294147
525,3.4,gives function ability to access and modify the caller's argument data directly,3.0,4.0,3.5,0.9962535038060298
526,3.4,Gives the called function the ability to access and modify the caller's argument data directly.,3.0,3.0,3.0,0.9929895892499067
527,3.4,"Less overhead than passed by value, especially when using large numbers.",4.0,3.0,3.5,0.9909170053035656
528,3.4,"large data items can be passed without copying the entire data point, reducing execution time and the amout of memory space needed ",5.0,5.0,5.0,0.9940873407676954
529,3.4,The data can be modified directly instead of making a copy of the data. Improves execution time with large amounts of data.,4.0,4.0,4.0,0.9957791260298707
530,3.4,Functions can directly modify arguments that are passed by reference.,3.0,4.0,3.5,0.9939512599373593
531,3.4,It gives access and modify the caller's argument data directly. It eliminate the pass by value overhead of copying large amounts ofdata,5.0,5.0,5.0,0.9944848278096236
532,3.4,"it takes less memory, thus it would make the program faster",4.0,4.0,4.0,0.9893107367496554
533,3.4,You are able to modify the variable that is referenced directly.,3.0,4.0,3.5,0.9920709517005759
534,3.4,"if you pass by reference, you can modify the value as opposed to passing by value where you cannot change the value",3.0,4.0,3.5,0.9858851875016287
535,3.4,"only the memory address is sent to the function, so no copy of the object sent needs to be made. It makes the function run faster, and saves memory.",5.0,5.0,5.0,0.9868136357284374
536,3.4,"Actual arguments are associated with dummy arguments when a function or subroutine is referenced. In a procedure reference, the actual argument list identifies the correspondence between the actual arguments provided in the list and the dummy arguments of the subprogram",3.0,3.0,3.0,0.9911750210887844
537,3.5,"The compiler selects the proper functions to execute based on number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9967736815254704
538,3.5,They differentiated by the compiler by the conditions/inputs used for one of the overloaded functions.,4.0,2.0,3.0,0.989857151782024
539,3.5,"The compiler distinguishes overloaded functions by their signatures. It encodes each function identifier with the number and types of its parameters to generate type-safe linkage, which ensures the proper overloaded function is called.",5.0,5.0,5.0,0.9939078707543184
540,3.5,"Overloaded functions are distinguished by their signatures, Name mangling or name decoration, and type-safe linkage ensures that proper overloaded functions is called and types of the arguments conform to tpes to the parameters.",5.0,5.0,5.0,0.9937475636632894
541,3.5,"The compiler selects proper function to execute based on number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9950813682516156
542,3.5,"By the type they are initilized with (int, char, etc.)",2.0,4.0,3.0,0.9854320452626458
543,3.5,"It selects the proper function to execute based on number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9961081757094967
544,3.5,overloaded functions must have the same return type but different input parameters,1.0,5.0,3.0,0.9906045348151424
545,3.5,"It examines the names, types, and order of arguments on each function.",5.0,5.0,5.0,0.9942901617185519
546,3.5,unique function signatures,5.0,5.0,5.0,0.9864817680312024
547,3.5,"Is based on number, types, and order of arguments in the function call.",5.0,5.0,5.0,0.9932409918690378
548,3.5,"Compiler selects proper function to execute based on number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9946891349364262
549,3.5,not answered,0.0,0.0,0.0,0.9741811535338363
550,3.5,"they have to have same return type, but different input parameters",1.0,5.0,3.0,0.989949829069077
551,3.5,Overloaded functions are differentiated by their parameters.,4.0,5.0,4.5,0.9912924776895535
552,3.5,"The compiler selects the right function to execute from the number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9969096126960297
553,3.5,it creates a set of candidate functions then a set of viable functions,3.0,3.0,3.0,0.9896710846694294
554,3.5,their function signature.,5.0,5.0,5.0,0.9885455074684665
555,3.5,The number and type of its parameters.,5.0,5.0,5.0,0.9880878534991925
556,3.5,by their function signature,5.0,5.0,5.0,0.9851424943660002
557,3.5,"They have the same name, just different parameters.",3.0,4.0,3.5,0.994279597213397
558,3.5,"They are differntiated by number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9925213055794682
559,3.5,"it looks at the number, types, and order of arguments in the function call ",5.0,5.0,5.0,0.991245889649602
560,3.5,The compiler differentiates overloaded functions by their signature.,5.0,5.0,5.0,0.99063162262065
561,3.5,"By the number, types, and order of their arguments",5.0,5.0,5.0,0.9926536166313563
562,3.5,"Compiler selects proper function to execute based on number, types and order of arguments in the function call.",5.0,5.0,5.0,0.9946891349364262
563,3.5,paremeters,4.0,5.0,4.5,0.9547590291196548
564,3.5,"By the number, and the types and order of the  parameters.",5.0,5.0,5.0,0.9927724522099998
565,3.5,by the number and type of arguments,5.0,5.0,5.0,0.9839899355117193
566,3.5,"by their signature (return type, argument list)",3.0,5.0,4.0,0.9898778671937833
567,3.5,overloaded function simply invovles haing a method with the same name within the class. is used to implement a method for subclass which overrides in other words replaces the implementation of the super class. Overloading the concept of providing different meaning to a object based on the context of its presence. Overloading is one type of polymorphism and this is also a feature in programing. ,1.0,5.0,3.0,0.992464769737139
568,3.6,"A base case that is the simplest case for a problem so that the function will lead to it, if this does not happen then it will end up as an infinite loop. And a condition to know when to terminate.   ",5.0,5.0,5.0,0.9900433221760059
569,3.6,badly designed algorithyms. using recursion for a non recursive problem.,2.0,3.0,2.5,0.987835639574914
570,3.6,Infinite recursion can occur when the base case is omitted or the recursion step is written incorrectly so that it never converges on the base case.,5.0,5.0,5.0,0.9942763404782452
571,3.6,"Infinite recursion is an infinite loop if the condition is not met.  Either omitting the base case, or writing the recursion step incorrectly so that it does not converge on the base case causes ""indefinite"" recursion, eventually exhausting memory.  ",5.0,5.0,5.0,0.9940609502030143
572,3.6,Either omitting the base case or writing the recursion step incorrectly so that it does not converge on the base case can cause an infinite recursion. ,5.0,5.0,5.0,0.994822073059261
573,3.6,Not having a base case that returns a base value.,3.0,5.0,4.0,0.9905334634915608
574,3.6,Incorrect or missing base case. Must reduce to the base case. The function must get simpler each time it is run (converge to the base case).,5.0,5.0,5.0,0.9896403123838664
575,3.6,no base case no change in values.,4.0,5.0,4.5,0.986996253008886
576,3.6,"If at each recursive call the problem does not diminish or if it does not diminish to a base case, can cause infinite recursion.",5.0,5.0,5.0,0.9938273361536908
577,3.6,Omitting the base case or incorrectly calling the recursive step.,5.0,5.0,5.0,0.9925673257082476
578,3.6,The recursive problem cannot be reduced to reach the base case.,4.0,5.0,4.5,0.9918534197824208
579,3.6,"Lack of defining a base case, or writing the recursion step incorrectly so that it does not converge on the base case",5.0,5.0,5.0,0.9958197794776762
580,3.6,Not having the proper case to leave the recursion,3.0,5.0,4.0,0.991359715498716
581,3.6,"no base case, or the recursive calls do not converge to the base case",5.0,5.0,5.0,0.992565389487016
582,3.6,"No base case, or an incorrectly written recursion step that does not converge on the base case will lead to infinite recursion.",5.0,5.0,5.0,0.9934056361091294
583,3.6,"If the recursion function never reaches or successfully defines the base case it will recurse forever.  This happens many ways, such as the function doesn't progress towards the base case, or the function is coded poorly and doesn't even contain a base case.",5.0,5.0,5.0,0.9910970990878772
584,3.6," not creating a base case, or in the case where the base case will never be met.",5.0,5.0,5.0,0.9935749827885189
585,3.6,improper handling of cases such that not all possible values are able to be handled.,2.0,5.0,3.5,0.9915471509264508
586,3.6,There is no base case. The recursion step doesn't reduce the problem during each recursive call.,4.0,5.0,4.5,0.992239637489505
587,3.6,"no base case, as in a single return that does not include calling the function again.  a static value to end at.",2.0,5.0,3.5,0.9920001915523458
588,3.6,"Either omitting the base case, or writing the recursion step incorrectly so the it does not reach the base case can cause infinite recursion.",5.0,5.0,5.0,0.9955552653204071
589,3.6,omitting the base case or writing the recursive call so that it does not converge upon the base case.,5.0,5.0,5.0,0.9920213777023944
590,3.6,"Either omitting the base case, or writing the recursion step incorrectly so that it does not converge on the base case",5.0,5.0,5.0,0.9964301776296908
591,3.6,Infinite recursion may occur if no base case is defined or if the call is not varied.,4.0,5.0,4.5,0.9931223890147096
592,3.6,"Not having a base case, or building a recursion process that doesn't converge on the base case.",5.0,5.0,5.0,0.9915073151218352
593,3.6,"Either omitting the base case, or writing the recursion step incorerectly ",5.0,5.0,5.0,0.9965996616909232
594,3.6,no base case or if the programmar does not define the base case as the simplest case and it never gets reached,5.0,5.0,5.0,0.9910534871192774
595,3.6,No easily reached base case and no base case at all,5.0,5.0,5.0,0.9906466454225779
596,3.6,function is never allowed to reach the 'base case',5.0,5.0,5.0,0.990417039480168
597,3.6,"it has no base case, or the base case is never met",5.0,5.0,5.0,0.9900807169503832
598,3.6,recursion refers to situations in which functions call themselves. These types of functions are known as recursive functions. That being said Infinite recursion occurs when the function is designed in such a way as to call it self forever without stopping possible causes,1.0,5.0,3.0,0.9890391009870307
599,3.7,"Both involve a controlled repetition structures, and they both have a termination test.  Also both of them can loop forever. ",5.0,5.0,5.0,0.9975908316898383
600,3.7,"As discussed earlier, recursion may be used to process iterative actions. Recursion is used for calculations where the answer can be described in a function that relates to itself.",1.0,3.0,2.0,0.99743320472192
601,3.7,Both iteration and recursion are based on control statements and involve repetition. They can both also occur indefinitely.,5.0,5.0,5.0,0.9916404289400055
602,3.7,Both are based on a control statement         - Iteration-repetition structure         - Recursion-selection structure        Both involve repetition         -Iteration-explicitly uses repetition structure         -Recursion-repeated function calls        Both involve a termination test         -Iteration-loop-termination test         -Recursion-base case         Both gradually approach termination         -Iteration-modifies counter until loop-termination test fails         -Recursion-produces progressively simpler versions of problem        Both can occur indefinitely         -Iteration-if loop-continuation condition never fails         -Recursion-if recursion step does not simplify the problem,5.0,5.0,5.0,0.9889357432736773
603,3.7,"Iteration and recursion have many similarities: both are based on a control statement, involve repetition, involve a termination test, gradually approach termination and can occur infinitely.",5.0,5.0,5.0,0.9959581243460761
604,3.7,"Both rely on repetition, both have a base case, both can become an infinite loop. Anything recursive can also be solved with iteration.",5.0,5.0,5.0,0.9946493637955972
605,3.7,"Both will repeat (loop) until a condition is met, and exit the loop. Both are capable of entering an infinite loop.",3.0,5.0,4.0,0.9918751822723977
606,3.7,anything you can do iterativly you can do recursively,2.0,4.0,3.0,0.9779121711025347
607,3.7,Both are repetative and both have a end test.,4.0,5.0,4.5,0.989138651676454
608,3.7,"Incorrectly writing either can result in infinite loops, both perform the same task over and over.",3.0,4.0,3.5,0.9944167075001337
609,3.7,Both are based on a control statement. Both involve repetition. Both involve a termination test. Both gradually approach termination. Both can occur infinitely.  ,5.0,5.0,5.0,0.9901940347330466
610,3.7,"Both are based on a control statement, Both involve repetition, Both involve a termination test, Both gradually approach termination, Both can occur infinitely",5.0,5.0,5.0,0.992012353842724
611,3.7,not answered,0.0,0.0,0.0,0.9741811535338363
612,3.7,anything you can do recursively you can do iteratively,2.0,4.0,3.0,0.9779121711025347
613,3.7,"Many problems can be solved by both iteration and recursion, and either may go into a condition of infinite execution if a termination test is omitted.",2.0,5.0,3.5,0.9939632176695518
614,3.7,"Iteration and recursion both use repetition and perform several simple operations and algorithms successively until they reach a certain limit.  So both involve a termination test to find that limit and both slowly approach that termination limit.  Both are based on a control statement as well.    If coded poorly, both can continue on for forever until the compiler or the computer either locks up, shuts down or halts the operation.",5.0,5.0,5.0,0.990589506524978
615,3.7,"both based on control statement, involve repetition, and involve a termination test within loops",5.0,5.0,5.0,0.9945531434895963
616,3.7,they are methods of repeating the same task.,1.0,3.0,2.0,0.9837800637560639
617,3.7,Both involve a termination test.   They use a control statement and repition to solve the problem.  They can also result in an infinite loop.,5.0,5.0,5.0,0.9889352617322654
618,3.7,"based on a control statement, involve repetition, involve a termination test.",5.0,5.0,5.0,0.990744636076336
619,3.7,Both are bases on a control statement. Both involve repetition. Both involve a termination test. Both gradually approach termination. Both can occur infinitely.,5.0,5.0,5.0,0.9901940347330466
620,3.7,"both based on a control statement, both involve repitition, both involve a termination test, both gradually approach termination, both can potentially occur infinetly.",5.0,5.0,5.0,0.9928157291923996
621,3.7,"they are both based on a control statement, both involve repetition, both involve a termination case, both graduatlly approach that termination case, and both can occur infinitely",5.0,5.0,5.0,0.991549117024079
622,3.7,"They both use repetition, a control or test to terminate, and both can infinitely repeat if not defined correctly.",5.0,5.0,5.0,0.9912302399530066
623,3.7,"Both are based on a control statement; both gradually approach termination ending with a termination test; both involve repetition, and can both repeat infinitely if their  termination requirements are not met.",5.0,5.0,5.0,0.9901087258378186
624,3.7,"both are based on a control statement, involve repetition and involve a termination test. both gradually approach termination, both can occur infinitely",5.0,5.0,5.0,0.9914926685924689
625,3.7,they are used to solve the same type of problems. they do a task over and over again until a cirtain conditional statement is reached (its called the base case in recursion).,3.0,4.0,3.5,0.9851590730601386
626,3.7,Based on control statement;  involve repetition; involve a terminal test; both can occur infinitly   ,5.0,5.0,5.0,0.9927640370239994
627,3.7,"repetition, termination test, eventually terminate, occur infinately",5.0,5.0,5.0,0.9925828422652829
628,3.7,both need to have some kind of base case to tell when the loop needs to stop.,3.0,3.0,3.0,0.9808159212122315
629,3.7,"they both are able to do repetiive tasks. however recurisve calls itself with different parameters and defines and exit clause that is guaranteeed to be reached. Iterative includes a loop which iterates a pre-determined number of times, or checks for an exit clause every time through",2.0,5.0,3.5,0.990368512577778
630,4.1,int n[10]; //array of 10 integers and int n[arraySize] //where arraySize is some positive integer defined by the user,3.0,5.0,4.0,0.985448562781759
631,4.1,by either inputing the different elements in the array at coding or giving the array specifacations as to the size of the array. it is also possible when giving it specifacations to tell the array to grow as needed.,3.0,5.0,4.0,0.9889110593001849
632,4.1,You can initialize and array by using an initializer list in its declaration or by initializing its size with a constant variable.,5.0,5.0,5.0,0.9920490411153016
633,4.1,Pass the length along with the array or use a vector.,2.0,4.0,3.0,0.9939861374387245
634,4.1,"One way is to declare a size of the array using a variable that is equal to an integer. The other way, if the size is omitted in the declaration, the compiler determines the size of the array based on the size of the initializer list.",5.0,5.0,5.0,0.9844517044581883
635,4.1,"In the declaration (int array [x]) or with an initilizer (int array[]={0,1,2,etc.}",5.0,5.0,5.0,0.9863897841823613
636,4.1,"1. Declare the length of the array (int array[10];) 2. Initialize the array (int array[] = {0, 1, 2, 3}; //compiler will assume size of 4)",5.0,5.0,5.0,0.971360042513483
637,4.1,statically and dynamically,2.0,3.0,2.5,0.9848320145153758
638,4.1,Explicitly int array[10]; or by variable const int size = 10; int array[size];,3.0,5.0,4.0,0.9856248983167789
639,4.1,"Array lengths can be explicitly specified by inputing the number of elements between the brackets [ ] during declaration, or implicitly by including an initializer list WITHOUT specifying a number between [ ], the compiler will automatically declare the array with the proper number of elements needed for the list. ",5.0,5.0,5.0,0.9836386637589027
640,4.1,Specify an arrays size with a constant variable. And setting array elements with calculations. ,2.0,5.0,3.5,0.9894324316245354
641,4.1,"statically, using {} and dynamically, using []",4.0,4.0,4.0,0.9909092266122012
642,4.1,"define it as array[5] or array[1,2,3,4,5]",4.0,5.0,4.5,0.9941613540381133
643,4.1,Static and dynamic.,2.0,3.0,2.5,0.9862994790492156
644,4.1,manually inside the brackets or automatically via an initializer list,5.0,5.0,5.0,0.995425884478592
645,4.1,"You can use an initializer list, or simply tell the compiler how many elements you want in the array.  For an Initializer list:  int a[] = {10, 2, 3, -4, 5};  For an elemental declaration: int b[5];  Both arrays have 5 elements in them, but array a is already initialized.",5.0,5.0,5.0,0.9784450508984918
646,4.1,"In a string you can specify with the strlen(arrayname) command. This gets the length of the string. Another way is with integers where you initiate the size from the start, ex array[40] specifying a possible length of up to 40. Then it is passed by an object the actual ammout in the array. Another way is to declare it in an initializing program. ",4.0,5.0,4.5,0.9787173477642106
647,4.1,"Implicit, namely when you give it values, like {1,2,3,4,5,6,7,8,9}, at which the compiler will automatically give this a size. Static, during the declaration. ",5.0,5.0,5.0,0.9877171795915529
648,4.1,"Supply an integer inside the brackets or the compiler counts the number of elements in the initializer list. int n[5]; int n[] = { 1,2,3,4,5 }",5.0,5.0,5.0,0.9945338448632599
649,4.1,either initializing the array with a specific length or initializing an array while declaring its contents.,5.0,5.0,5.0,0.9914364781195601
650,4.1,within the brackets or by using an initializer list.,5.0,5.0,5.0,0.9954831664433524
651,4.1,specify the number of elements in the array declaration with a constant or using a constant variable for future scalability,3.0,5.0,4.0,0.9908270444210839
652,4.1,with a number and with a variable,3.0,3.0,3.0,0.9873080166590832
653,4.1,"explicitly, by declaring it in brackets (i.e. int array[50];) and implicitly, by initializing several values (i.e. int array[] = {1, 2, 3};)",5.0,5.0,5.0,0.9757584969834731
654,4.1,"one way of specifying of array is A[10] ; other way of specifying array is a[arraysize] = [1,2,3,4,5,6,7,8,9,10}",4.0,5.0,4.5,0.9865336881763515
655,4.1,1-Initializing an array in a declaration with an initializer list 2-Specifying an arrays size with a constant variable ,5.0,5.0,5.0,0.9901577003883163
656,4.1,"Initializing the size in the brackets: int a[100]; Initializing the length by assigning variables: int a[] = {1,2,3};",5.0,5.0,5.0,0.9883681210203353
657,4.1,user defined value or by the number of elements in initializer list,5.0,5.0,5.0,0.9935610011733965
658,4.1,"you can assign the size of it inside the brackets when you declare the array [3], or you can have it set by how many items you set the array equal to {1,2,3}",5.0,5.0,5.0,0.9834019667084332
659,4.1,"use an arraylist, or have your program ask the array how many elements it has. As an obj it it should have member length that is the number of slots it has. ",3.0,5.0,4.0,0.9891043883522431
660,4.2,"strings that are used in an char array are much easier to manipulate than as a string object, because each character is stored separately rather than as a whole",1.0,4.0,2.5,0.9893120281872471
661,4.2,"the type string uses less storage and you have to change the string all at once. with an array of characters you can make permutations of words using the characters stored in the array, without needing to actually access and change the variables. with an array of characters you can just change how they're accessed.",1.0,5.0,3.0,0.9876150633926783
662,4.2,"Unlike in a string declared using type string, in a string declared using an array of characters the programmer must provide the null terminating character and must ensure the array is large enough to hold the string and null terminating character.",5.0,5.0,5.0,0.9871515490025868
663,4.2,"All strings represented by character arrays end with the null character. You declare an object of type string just like any other type, for example:  string s; ",5.0,5.0,5.0,0.9905196100173974
664,4.2,"By using an array of characters, one can store and manipulate the strings rather than just having a type string variable.",1.0,4.0,2.5,0.9918471934082739
665,4.2,type string is an array of chars that will make an array of single letter characters while an array of strings will be an actual array of words (or an array of char arrays),0.0,4.0,2.0,0.9910019367440174
666,4.2,"They're basically the same, however, a string ends w/ a null character, denoting the end of the string (and the size). A char array has potential to be any size, so it must be declared or limited.",2.0,5.0,3.5,0.9792231108934278
667,4.2,string is a class in the standard library and has method that modify it. Whereas the char array is on able to be modifie by the user.,4.0,4.0,4.0,0.9914869799455219
668,4.2,"By using an array of characters, you are limited to the size of the array of characters.  By declaring by type the end of the string is acknowledged by white space.",3.0,4.0,3.5,0.9919692087932616
669,4.2,"The data class type string are designed to handle character data, and has many functions built into the class library to deal with them. An array of characters however is subject to all the same rules of any other array with no real additional functionality. Another difference is that the string class deals with the null character implicitly, unlike an array of characters, which must handle the null character explicitly. ",5.0,5.0,5.0,0.9805987977487538
670,4.2,string declared used in an array of characters contains each character in the array and a special string-termination character called the null character versus the type string.,5.0,5.0,5.0,0.9959855307167175
671,4.2,A char array reads a string as each individual character. A string literal array reads the entire string.,2.0,4.0,3.0,0.9953941023247688
672,4.2,array of characters can only hold as many characters as the array size and strings are not that limited.,4.0,4.0,4.0,0.9958791476128359
673,4.2,"Stings can only be modified by functions of the String class, an array of characters can be modified by the user",3.0,4.0,3.5,0.9915520240416379
674,4.2,"if by type string, the array contains an additional terminating null character",3.0,5.0,4.0,0.9871887898130304
675,4.2,The array of characters has a null character \0 at the end of the array to signify the array's end.  The string does not have this.,5.0,5.0,5.0,0.9947739845881588
676,4.2,strings with type string are just that. Strings. They are not part of an array list at all where as one declared by an array is actually an array of characters able to be pointed and detected.,2.0,4.0,3.0,0.9845979065697589
677,4.2,"the array of characters has a set length, while the type string has virtually unlimited length.",4.0,4.0,4.0,0.9905016603077913
678,4.2,Char array - Individual letters can be accessed directly with array subscript notation.  String array - array subscript will return the entire string.,1.0,3.0,2.0,0.9903982164906614
679,4.2,array of characters need a termination character as well as size specification whether its explicit or implicit.,5.0,5.0,5.0,0.9917902083892908
680,4.2,when using an array individual characters can be accessed and manipulated.,1.0,4.0,2.5,0.9936046589927406
681,4.2,strings declared using an array of characters could result in data loss if character array not initialized large enough.,4.0,4.0,4.0,0.996899253605672
682,4.2,"an array is passed by reference therefore if an array of characters is changed, the memory is changed not just the variable",3.0,4.0,3.5,0.9913340303708726
683,4.2,"the type string has several built-in functions not available when using a char array, but the individual characters in an array or more directly accessible than the characters in a string type string.",3.0,4.0,3.5,0.987251942558381
684,4.2,"declaring a string, it includes white spaces but declaring a array of character does not include white spaces",0.0,3.0,1.5,0.9904870461013852
685,4.2,"an array of characters has one element a string doesnt have. it is the termination element, or ""null""",5.0,5.0,5.0,0.9945210697153113
686,4.2,Strings declared using the type string can vary in length. Strings declared using an array of characters can not extend past the array length.,4.0,4.0,4.0,0.995924582901387
687,4.2,"cant modify individual characters of a type string array, character type array can modify individual characters",1.0,4.0,2.5,0.9956338886544679
688,4.2,"the type string is a class and is safer, while the other is just an array of characters.",3.0,4.0,3.5,0.9815729378077174
689,4.2,"array  it is the collection of similar data types ex:int a[10]  ten indicates the size of array. [ ] is index of array, we can give only integer values to array of a.  where as string mean collection of group of characters.  string declarations have a datatype usually causes storage to be allocated in memory that is capable of holding some predetermined number of symbols.    However  Arrays can be declared to contain values of any non reference data type. Multiple arrarys of the same type ",1.0,4.0,2.5,0.972197409785238
690,4.3,by reference only,5.0,5.0,5.0,0.9965965965658284
691,4.3,a reference pointer to an element in the array.,4.0,5.0,4.5,0.9927389863505267
692,4.3,Arrays are passed to functions by reference.,5.0,5.0,5.0,0.9931976882177419
693,4.3,-Arrays are passed by reference         -Individual array elements passed by value        -Functions that take arrays as arguments         -Function prototypes may include parameter names        -const array parameters,5.0,5.0,5.0,0.9828401324300986
694,4.3,Arrays are passed by reference.,5.0,5.0,5.0,0.994256139735084
695,4.3,"you must pass the array and its size to the function. Ex. function(array, size);",4.0,4.0,4.0,0.9847046215359161
696,4.3,"Usually the same way you pass anything else... you do not have to specify the length of a char array, just pass it to the function by sending the name of the array.  Example: char str[20]; isPalindrome(str); // this sends the char array to the function isPalindrome.  Otherwise, would need to send the length of the array as well.",3.0,4.0,3.5,0.9648264373101412
697,4.3,you pass a pointer to the first item and also pass the size.,4.0,3.0,3.5,0.9895267319194667
698,4.3,By reference.,5.0,5.0,5.0,0.9926872584041498
699,4.3,"In two parts, the array itself, and it's size, so that the function it's being passed to can avoid out of bounds errors.",4.0,4.0,4.0,0.9762754239420469
700,4.3,Specify array name without brackets. Array size is normally passed as another argument so the function can process the specific number of elements in the array. Arrays are passed by reference. Individual array elements passed by value. Functions that take arrays as arguments.   ,5.0,5.0,5.0,0.983316852848524
701,4.3,Arrays are passed by reference.,5.0,5.0,5.0,0.994256139735084
702,4.3,the same way but with [] at the declaration and the actual function.,3.0,3.0,3.0,0.9852573915034792
703,4.3,specify the array name without brackets.,3.0,3.0,3.0,0.9888232043750208
704,4.3,by reference,5.0,5.0,5.0,0.9961435971075943
705,4.3,"You pass the name of the array to the function. So for: int bin [10]; you pass it to an array like so: jingle(bin); but jingle must be declared correctly in order to receive an array, either with prototype void jingle (int []); or with the definition in its initialization: void jingle (int array[]);  It's also worth noting that arrays are passed to function by reference, so as to not copy large arrays over and over and burn memory.  This gives the function complete control over the array however.",5.0,5.0,5.0,0.9438211246464139
706,4.3,They are called by the function then the function must loop through the array to get the set of characters. ,1.0,3.0,2.0,0.9851951357951525
707,4.3,"by reference by default, unless you specify const, at which the later will make the array unmodifiable.",5.0,5.0,5.0,0.9845366065483591
708,4.3,"The function recieves both the array and the array size as parameters. function(arrayName, arraySize)",4.0,4.0,4.0,0.9835324273358
709,4.3,specifying array name and passing as reference in an argument into the function,5.0,5.0,5.0,0.9880639281391654
710,4.3,1st you must specify the array name without brackets and then the array name and size are passed as two arguments in the function call.,4.0,4.0,4.0,0.9789750922533176
711,4.3,"arrays are passed by reference, passing the starting address of array. programmer specifies the array name without brackets and passes the array size as another argument so the function can process the specific number of elements in the array",5.0,5.0,5.0,0.9770367682198535
712,4.3,by reference only,5.0,5.0,5.0,0.9965965965658284
713,4.3,by reference,5.0,5.0,5.0,0.9961435971075943
714,4.3,by reference,5.0,5.0,5.0,0.9961435971075943
715,4.3,by refrence,5.0,5.0,5.0,0.9961435971075943
716,4.3,"function( int [], int length)",4.0,4.0,4.0,0.9747101937675763
717,4.3,by reference,5.0,5.0,5.0,0.9961435971075943
718,4.3,by reference,5.0,5.0,5.0,0.9961435971075943
719,4.3,"The function reads the variables, stores them. then returns the what ever the variable reads. The function then prints the content of the array. ",1.0,4.0,2.5,0.9734635304904325
